-1.793119,1.244283,0.7739,0.022598,-0.014225,-0.113592,0.993169,-0.075481,0.177253,0.359134,0.40561,-0.255888,-0.056722,-0.385356,-0.200219,0.089478,0.601182,-0.07245,0.153504,-0.025259,-0.057037,0.168271,-0.840703,0.402683,-0.326276,-0.044902,0.114645,-0.024535,-0.232658,-0.322593,-0.782167,0.114572,-0.241545,-0.132912,0.135962,0.070801
-1.792876,1.247606,0.77301,0.021694,-0.019762,-0.129951,0.991086,-0.060153,0.180924,0.385203,0.418316,-0.268132,-0.050679,-0.421693,-0.197077,0.116147,0.649649,-0.023373,0.211895,-0.020726,-0.060586,0.174374,-0.790229,0.345668,-0.327235,-0.108402,0.134622,-0.031377,-0.239267,-0.317081,-0.721008,0.135046,-0.279733,-0.157808,0.139589,0.065651
-1.79178,1.249777,0.772687,0.019258,-0.024427,-0.144616,0.988999,-0.041676,0.188394,0.410009,0.422609,-0.275988,-0.048582,-0.441694,-0.209932,0.103269,0.667487,-0.000649,0.248106,-0.014651,-0.059547,0.177253,-0.732925,0.301041,-0.329588,-0.180943,0.156474,-0.0375,-0.247586,-0.303634,-0.680222,0.152007,-0.311238,-0.183061,0.141452,0.062385
-1.78966,1.249643,0.774351,0.017746,-0.027518,-0.152892,0.9877,-0.02552,0.192545,0.425785,0.421723,-0.279817,-0.048324,-0.44999,-0.249987,0.067175,0.643823,-0.027313,0.248188,-0.01042,-0.056744,0.1775,-0.680102,0.272724,-0.340769,-0.262081,0.178827,-0.042508,-0.257406,-0.279486,-0.662268,0.157088,-0.348463,-0.207234,0.142267,0.059945
-1.786645,1.247993,0.773836,0.018056,-0.030365,-0.156249,0.987086,-0.010251,0.191347,0.432727,0.416758,-0.282652,-0.049258,-0.428689,-0.296909,0.021027,0.566834,-0.043676,0.22856,-0.009173,-0.053214,0.172897,-0.643395,0.256188,-0.357181,-0.332611,0.199518,-0.047027,-0.266304,-0.254442,-0.667717,0.152272,-0.390845,-0.230208,0.142162,0.056296
-1.782964,1.244334,0.771003,0.021539,-0.032134,-0.152975,0.987473,0.001399,0.184109,0.429661,0.408904,-0.284956,-0.052354,-0.388145,-0.339865,-0.021752,0.458112,-0.048175,0.17154,-0.006994,-0.046734,0.166079,-0.63599,0.241862,-0.364651,-0.393135,0.218099,-0.051306,-0.274786,-0.231338,-0.709893,0.131285,-0.450873,-0.250731,0.14272,0.053551
-1.778808,1.238663,0.76373,0.02618,-0.033383,-0.147642,0.98813,0.010352,0.178399,0.422014,0.401636,-0.289008,-0.058554,-0.33261,-0.36638,-0.054501,0.356076,-0.066728,0.12945,-0.003309,-0.041563,0.157761,-0.661931,0.24433,-0.377158,-0.439102,0.234963,-0.054748,-0.281513,-0.214327,-0.775328,0.092082,-0.508439,-0.266677,0.144431,0.053208
-1.774952,1.23151,0.759701,0.031478,-0.033861,-0.143192,0.988615,0.016838,0.176009,0.414021,0.399553,-0.293206,-0.06915,-0.286496,-0.383915,-0.082672,0.270026,-0.089361,0.096122,0.000269,-0.037573,0.149945,-0.702811,0.249747,-0.381839,-0.46696,0.249786,-0.056899,-0.28534,-0.213924,-0.842403,0.044381,-0.558345,-0.277231,0.147561,0.053835
-1.771068,1.221835,0.75739,0.036159,-0.033391,-0.141406,0.988727,0.024824,0.179334,0.409469,0.398433,-0.29511,-0.084293,-0.254135,-0.392337,-0.113315,0.213351,-0.106737,0.082595,0.002444,-0.0346,0.142188,-0.740282,0.25108,-0.366109,-0.483502,0.262604,-0.058766,-0.288501,-0.241546,-0.888832,-0.003133,-0.59431,-0.283331,0.151875,0.054497
-1.76757,1.210254,0.756366,0.039583,-0.032609,-0.141367,0.988628,0.034116,0.188809,0.406532,0.398015,-0.294525,-0.103743,-0.239725,-0.390209,-0.127438,0.18963,-0.089754,0.080494,0.001097,-0.031058,0.136127,-0.766675,0.246155,-0.336007,-0.487882,0.274194,-0.060844,-0.292535,-0.300293,-0.907582,-0.041144,-0.605963,-0.285695,0.157181,0.055714
-1.764826,1.19799,0.756693,0.041876,-0.031324,-0.14151,0.988555,0.039436,0.20415,0.402244,0.403339,-0.293307,-0.12456,-0.2463,-0.38289,-0.123746,0.195996,-0.047501,0.096593,-0.003268,-0.020453,0.133669,-0.776382,0.229062,-0.30478,-0.48291,0.285207,-0.063451,-0.296811,-0.377786,-0.912923,-0.07095,-0.589769,-0.284733,0.163398,0.058649
